month,day,hour,min_frame,spotify_track_uri
4,3,14,4,7AzlLxHn24DxjgQX73F9fU
4,3,14,4,0y60itmpH0aPKsFiGxmtnh
4,3,14,4,6N22FZs2ZhPBYi3b9XPajV
4,3,14,4,58wyJLv6yH1La9NIZPl3ne
4,3,14,4,6EtKlIQmGPB9SX8UjDJG5s
4,3,14,4,4joEpNmL041xmvyypaL0Bm
4,3,14,4,2BtaCcUXy6zHcsnL5Tde8S
4,3,14,4,1dBCrNL7T6N83Ok94Uf6fI
4,3,14,4,1i36kkhmhBxf4lYJscg5zK
4,3,14,4,1NFqszFNaYFCTjdGb3TfSh
4,3,14,4,3PEwQ1uaMwg0ehoTeVm7Yq
4,3,14,4,6potEImiklXkwD9qFzpu15
4,3,14,5,1ZdhOMWyFR8Iv9eylMGYg2
4,3,14,5,0y60itmpH0aPKsFiGxmtnh
4,3,14,5,6EtKlIQmGPB9SX8UjDJG5s
4,3,14,5,4xF4ZBGPZKxECeDFrqSAG4
4,3,15,3,3VAtZhTBqgDufHPGBTkAlR
4,3,15,4,2ksyzVfU0WJoBpu8otr4pz
4,3,15,4,2ksyzVfU0WJoBpu8otr4pz
4,3,15,4,2ksyzVfU0WJoBpu8otr4pz
4,3,15,4,2ksyzVfU0WJoBpu8otr4pz
4,3,15,4,0WSa1sucoNRcEeULlZVQXj
4,3,15,4,1GfBLbAhZUWdseuDqhocmn
4,3,15,5,4INVCUumgoDLZyWxIBFi0W
4,3,16,4,2qOfyyZc41LfQ63U9p3GVV
4,3,16,4,37F7E7BKEw2E4O2L7u0IEp
4,3,16,4,2qOfyyZc41LfQ63U9p3GVV
4,3,16,4,098PU9y0wA153H6UI36uMy
4,3,16,4,2ksyzVfU0WJoBpu8otr4pz
4,3,16,4,6nqdgUTiWt4JbABDurkxMI
4,3,16,4,4kV4N9D1iKVxx1KLvtTpjS
4,3,16,4,51rPRW8NjxZoWPPjnRGzHw
4,3,16,5,4kV4N9D1iKVxx1KLvtTpjS
4,3,16,5,2oxtQ84p1j5GmyzmD50Lq0
4,3,16,5,7GCElX2eJA5t0AFWw3WzKn
4,3,16,5,0cqRj7pUJDkTCEsJkx8snD
4,3,16,5,0HPD5WQqrq7wPWR7P7Dw1i
4,4,6,4,1QV6tiMFM6fSOKOGLMHYYg
4,4,6,5,7AzlLxHn24DxjgQX73F9fU
4,4,6,5,1h0pnN5qyrpfQMnwrGzuCu
4,4,7,0,13QU8HBEBaSTZGq1HzQe9S
4,4,7,0,0Li1OuXXfi7950ilZUFGkF
4,4,8,2,2BtaCcUXy6zHcsnL5Tde8S
4,4,8,2,4DpNNXFMMxQEKl7r0ykkWA
4,4,8,2,5y9uESGX3Q9VOLWJ4fFbcd
4,4,8,3,3GZoWLVbmxcBys6g0DLFLf
4,4,8,3,0nbXyq5TXYPCO7pr3N8S4I
4,4,8,3,0RiRZpuVRbi7oqRdSMwhQY
4,4,8,3,22LAwLoDA5b4AaGSkg6bKW
4,4,8,3,59s3aMqR9uOzLIXAcgBCEm
4,4,8,4,4iJyoBOLtHqaGxP12qzhQI
4,4,8,4,1nYeVF5vIBxMxfPoL0SIWg
4,4,8,4,1Cv1YLb4q0RzL6pybtaMLo
4,4,9,3,4DpNNXFMMxQEKl7r0ykkWA
4,4,9,3,2ksyzVfU0WJoBpu8otr4pz
4,4,9,3,6nqdgUTiWt4JbABDurkxMI
4,4,9,4,4cjcc5a1SPyFognJOH5cHR
4,4,9,4,7dTNgf1HN9VN2YmWr3n5Xa
4,4,9,4,0WSa1sucoNRcEeULlZVQXj
4,4,9,4,1GfBLbAhZUWdseuDqhocmn
4,4,9,4,4INVCUumgoDLZyWxIBFi0W
4,4,9,5,6AbVJjzv7thIvmMCuhZrmK
4,4,9,5,6qyS9qBy0mEk3qYaH8mPss
4,4,9,5,01kfSdF9zfcDLri5sSWEoL
4,4,9,5,5Yh8uuNRp74ZGkOHyZsP6J
4,4,10,0,2BJCW6HKGcedGQ6f0S2CNS
4,4,10,0,2uxhRYor7Pq5HWmUwd3iZh
4,4,10,0,37F7E7BKEw2E4O2L7u0IEp
4,4,10,0,2qOfyyZc41LfQ63U9p3GVV
4,4,10,1,098PU9y0wA153H6UI36uMy
4,4,10,1,5gy1d0PEF54jVz5Xyuq7m9
4,4,10,1,3CLSHJv5aUROAN2vfOyCOh
4,4,10,1,2ksyzVfU0WJoBpu8otr4pz
4,4,10,2,6nqdgUTiWt4JbABDurkxMI
4,4,10,2,4cjcc5a1SPyFognJOH5cHR
4,4,10,2,7dTNgf1HN9VN2YmWr3n5Xa
4,4,10,2,0WSa1sucoNRcEeULlZVQXj
4,4,10,3,6iKJAUeHx0saIoZ8z69Wam
4,4,10,4,0gzcUqFgJrqyfXdkF8xkhk
4,4,11,3,37F7E7BKEw2E4O2L7u0IEp
4,4,11,3,37F7E7BKEw2E4O2L7u0IEp
4,4,11,3,2qOfyyZc41LfQ63U9p3GVV
4,4,12,0,098PU9y0wA153H6UI36uMy
4,4,12,1,3kdlVcMVsSkbsUy8eQcBjI
4,4,12,1,7fwFqwOoj94VqixbEX2IGk
4,4,12,1,3kdlVcMVsSkbsUy8eQcBjI
4,4,12,2,3kdlVcMVsSkbsUy8eQcBjI
4,4,12,2,3kdlVcMVsSkbsUy8eQcBjI
4,4,12,2,3kdlVcMVsSkbsUy8eQcBjI
4,4,13,2,3kdlVcMVsSkbsUy8eQcBjI
4,4,13,3,37F7E7BKEw2E4O2L7u0IEp
4,4,13,3,37F7E7BKEw2E4O2L7u0IEp
4,4,13,3,37F7E7BKEw2E4O2L7u0IEp
4,4,13,4,37F7E7BKEw2E4O2L7u0IEp
4,4,13,4,37F7E7BKEw2E4O2L7u0IEp
4,4,14,4,37F7E7BKEw2E4O2L7u0IEp
4,4,14,5,37F7E7BKEw2E4O2L7u0IEp
4,4,14,5,2qOfyyZc41LfQ63U9p3GVV
4,4,14,5,098PU9y0wA153H6UI36uMy
4,4,15,4,5gy1d0PEF54jVz5Xyuq7m9
4,4,15,4,37F7E7BKEw2E4O2L7u0IEp
4,4,15,4,2qOfyyZc41LfQ63U9p3GVV
4,4,15,5,098PU9y0wA153H6UI36uMy
4,4,16,0,37F7E7BKEw2E4O2L7u0IEp
4,4,16,0,0XTiynWNNYMENa7586rgbW
4,4,16,0,78jzHUtqTeEEGUlsIbZLi6
4,4,16,1,78jzHUtqTeEEGUlsIbZLi6
4,4,16,1,2MvCNH9ua0CeOgUQfZf56z
4,4,16,1,4kV4N9D1iKVxx1KLvtTpjS
4,4,16,1,4kV4N9D1iKVxx1KLvtTpjS
4,4,16,1,4kV4N9D1iKVxx1KLvtTpjS
4,4,16,1,4kV4N9D1iKVxx1KLvtTpjS
4,4,16,1,2oxtQ84p1j5GmyzmD50Lq0
4,4,16,1,3W3KtDwAIg3mAruSpnfG3Q
4,4,16,1,7GCElX2eJA5t0AFWw3WzKn
4,4,16,1,2y4lAQpi5VTNLu2ldeTdUH
4,4,16,1,4trx1lgbQ9FtrI5V9Y8C5Y
4,4,16,1,6tS3XVuOyu10897O3ae7bi
4,4,16,1,4trx1lgbQ9FtrI5V9Y8C5Y
4,4,16,1,6tS3XVuOyu10897O3ae7bi
4,4,16,1,20I6sIOMTCkB6w7ryavxtO
4,4,16,1,0cqRj7pUJDkTCEsJkx8snD
4,4,16,2,0HPD5WQqrq7wPWR7P7Dw1i
4,4,16,4,1QV6tiMFM6fSOKOGLMHYYg
4,4,16,4,5P8lyudWE7HQxb4ludLbEm
4,4,16,4,0TkyAwi6LZCHEUrYKdc90N
4,4,16,5,2BtaCcUXy6zHcsnL5Tde8S
4,4,16,5,51rPRW8NjxZoWPPjnRGzHw
4,4,16,5,2BtaCcUXy6zHcsnL5Tde8S
4,4,17,0,51rPRW8NjxZoWPPjnRGzHw
4,4,17,1,5ejsMurQNLR8oNQnFT2VDG
4,4,17,1,2CuUB5MbfRShtunR8g5hjR
4,4,17,2,5YQ5GG68sXF2ONH81ijXCO
4,4,17,2,3kdlVcMVsSkbsUy8eQcBjI
4,4,17,2,4FJQhrYrmnUnmbQyKlyHfq
4,4,19,5,4PlzJVdaRYC9Fg2AqlOxer
4,4,19,5,2IHaGyfxNoFPLJnaEg4GTs
4,4,19,5,4nXkbcTj3nyww1cHkw5RAP
4,4,20,0,4nXkbcTj3nyww1cHkw5RAP
4,4,20,0,4nXkbcTj3nyww1cHkw5RAP
4,4,20,0,4mn2kNTqiGLwaUR8JdhJ1l
4,4,20,0,2s1Yh0AywJhLsKKZ9vM0tm
4,4,20,1,54OR1VDpfkBuOY5zZjhZAY
4,4,21,2,7AzlLxHn24DxjgQX73F9fU
4,4,21,3,7AzlLxHn24DxjgQX73F9fU
4,4,21,3,7AzlLxHn24DxjgQX73F9fU
4,4,21,3,7AzlLxHn24DxjgQX73F9fU
4,4,21,4,7AzlLxHn24DxjgQX73F9fU
4,5,4,2,7AzlLxHn24DxjgQX73F9fU
4,5,4,2,7AzlLxHn24DxjgQX73F9fU
4,5,4,2,7AzlLxHn24DxjgQX73F9fU
4,5,4,2,1h0pnN5qyrpfQMnwrGzuCu
4,5,4,2,13QU8HBEBaSTZGq1HzQe9S
4,5,4,2,1h0pnN5qyrpfQMnwrGzuCu
4,5,4,3,7AzlLxHn24DxjgQX73F9fU
4,5,4,3,7AzlLxHn24DxjgQX73F9fU
4,5,4,3,7AzlLxHn24DxjgQX73F9fU
4,5,4,3,7AzlLxHn24DxjgQX73F9fU
4,5,4,3,2ksyzVfU0WJoBpu8otr4pz
4,5,4,3,2ksyzVfU0WJoBpu8otr4pz
4,5,4,3,2ksyzVfU0WJoBpu8otr4pz
4,5,4,3,2ksyzVfU0WJoBpu8otr4pz
4,5,4,3,2ksyzVfU0WJoBpu8otr4pz
4,5,4,4,2ksyzVfU0WJoBpu8otr4pz
4,5,4,4,37F7E7BKEw2E4O2L7u0IEp
4,5,4,4,2qOfyyZc41LfQ63U9p3GVV
4,5,4,5,37F7E7BKEw2E4O2L7u0IEp
4,5,4,5,7KXjTSCq5nL1LoYtL7XAwS
4,5,5,0,7FIWs0pqAYbP91WWM0vlTQ
4,5,5,0,7KXjTSCq5nL1LoYtL7XAwS
4,5,5,0,4FyesJzVpA39hbYvcseO2d
4,5,5,0,60nZcImufyMA1MKQY3dcCH
4,5,5,1,0cqRj7pUJDkTCEsJkx8snD
4,5,5,1,4nXkbcTj3nyww1cHkw5RAP
4,5,5,1,4nXkbcTj3nyww1cHkw5RAP
4,5,5,1,4nXkbcTj3nyww1cHkw5RAP
4,5,5,1,4nXkbcTj3nyww1cHkw5RAP
4,5,5,1,4nXkbcTj3nyww1cHkw5RAP
4,5,5,1,4nXkbcTj3nyww1cHkw5RAP
4,5,5,1,7GVUmCP00eSsqc4tzj1sDD
4,5,5,1,4FmCUATNIarCQh72JYdvnm
4,5,5,1,2s1Yh0AywJhLsKKZ9vM0tm
4,5,5,1,6WkJ2OK163XXS2oARUC9JM
4,5,5,1,5QO79kh1waicV47BqGRL3g
4,5,5,1,1Cv1YLb4q0RzL6pybtaMLo
4,5,5,1,0FA4wrjDJvJTTU8AepZTup
4,5,5,1,4nXkbcTj3nyww1cHkw5RAP
4,5,5,2,6WkJ2OK163XXS2oARUC9JM
4,5,5,2,0FA4wrjDJvJTTU8AepZTup
4,5,5,2,7eJMfftS33KTjuF7lTsMCx
4,5,5,3,0ClPIeT6MSgfSgQ9ZrJbAq
4,5,5,3,5QO79kh1waicV47BqGRL3g
4,5,5,3,6WkJ2OK163XXS2oARUC9JM
4,5,5,4,2BtaCcUXy6zHcsnL5Tde8S
4,5,5,4,3kdlVcMVsSkbsUy8eQcBjI
4,5,5,4,1xsYj84j7hUDDnTTerGWlH
4,5,5,5,78jzHUtqTeEEGUlsIbZLi6
4,5,5,5,1e3hPMCGrwPXYZ1DQhsiCE
4,5,5,5,78jzHUtqTeEEGUlsIbZLi6
4,5,5,5,1e3hPMCGrwPXYZ1DQhsiCE
4,5,5,5,78jzHUtqTeEEGUlsIbZLi6
4,5,5,5,1e3hPMCGrwPXYZ1DQhsiCE
4,5,5,5,2Pbo14EGFh2AcC59azqFpq
4,5,5,5,6AFck7IceEDRYCoaPE1eiD
4,5,5,5,24oUqp1A6bZUg2heV8JA7O
4,5,6,0,229lqwvjAJuDgRCkSXwOJm
4,5,6,0,2BtaCcUXy6zHcsnL5Tde8S
4,5,6,0,6ZFbXIJkuI1dVNWvzJzown
4,5,6,0,78jzHUtqTeEEGUlsIbZLi6
4,5,6,1,229lqwvjAJuDgRCkSXwOJm
4,5,6,1,2BtaCcUXy6zHcsnL5Tde8S
4,5,6,2,229lqwvjAJuDgRCkSXwOJm
4,5,6,2,2BtaCcUXy6zHcsnL5Tde8S
4,5,6,2,24oUqp1A6bZUg2heV8JA7O
4,5,6,2,6AFck7IceEDRYCoaPE1eiD
4,5,6,2,2Pbo14EGFh2AcC59azqFpq
4,5,6,2,2Pbo14EGFh2AcC59azqFpq
4,5,6,2,6AFck7IceEDRYCoaPE1eiD
4,5,6,2,24oUqp1A6bZUg2heV8JA7O
4,5,6,3,6G5InYgp5CLQdIeXz8ksbf
4,5,6,3,4xF4ZBGPZKxECeDFrqSAG4
4,5,9,3,4xF4ZBGPZKxECeDFrqSAG4
4,5,9,3,7AzlLxHn24DxjgQX73F9fU
4,5,9,4,7AzlLxHn24DxjgQX73F9fU
4,5,9,4,7AzlLxHn24DxjgQX73F9fU
4,5,9,4,7AzlLxHn24DxjgQX73F9fU
4,5,9,4,7AzlLxHn24DxjgQX73F9fU
4,5,9,5,7AzlLxHn24DxjgQX73F9fU
4,5,9,5,7AzlLxHn24DxjgQX73F9fU
4,5,9,5,7AzlLxHn24DxjgQX73F9fU
4,5,9,5,6XjJXPP3UiGtAQpYkD01c0
4,5,10,0,5c3mUtkS8FvumKaVkcpB0H
4,5,10,0,6XjJXPP3UiGtAQpYkD01c0
4,5,10,0,5c3mUtkS8FvumKaVkcpB0H
4,5,10,1,2BtaCcUXy6zHcsnL5Tde8S
4,5,10,1,229lqwvjAJuDgRCkSXwOJm
4,5,10,1,2BtaCcUXy6zHcsnL5Tde8S
4,5,10,1,4xF4ZBGPZKxECeDFrqSAG4
4,5,10,1,78jzHUtqTeEEGUlsIbZLi6
4,5,10,2,2IhARxCm5lBKHgQvGw8RPo
4,5,10,2,37F7E7BKEw2E4O2L7u0IEp
4,5,10,2,3Bj2mrlp3tALHO5U3mK8zM
4,5,10,2,2ksyzVfU0WJoBpu8otr4pz
4,5,10,3,7AzlLxHn24DxjgQX73F9fU
4,5,10,3,1h0pnN5qyrpfQMnwrGzuCu
4,5,10,3,7AzlLxHn24DxjgQX73F9fU
4,5,10,3,6u7gmPOz7pzzaeR9xSBpsR
4,5,10,3,0sci7ppTZFm4mjcH3nu8yO
4,5,10,4,3ko9jEHNt4O5fjKN65ULJp
4,5,11,2,37F7E7BKEw2E4O2L7u0IEp
4,5,11,2,2qOfyyZc41LfQ63U9p3GVV
4,5,11,2,2ksyzVfU0WJoBpu8otr4pz
4,5,11,2,6nqdgUTiWt4JbABDurkxMI
4,5,11,2,2ksyzVfU0WJoBpu8otr4pz
4,5,11,2,6nqdgUTiWt4JbABDurkxMI
4,5,11,3,2ksyzVfU0WJoBpu8otr4pz
4,5,11,3,2ksyzVfU0WJoBpu8otr4pz
4,5,11,3,2ksyzVfU0WJoBpu8otr4pz
4,5,11,3,2ksyzVfU0WJoBpu8otr4pz
4,5,11,4,2ksyzVfU0WJoBpu8otr4pz
4,5,11,4,37F7E7BKEw2E4O2L7u0IEp
4,5,11,4,2qOfyyZc41LfQ63U9p3GVV
4,5,11,5,098PU9y0wA153H6UI36uMy
4,5,11,5,5gy1d0PEF54jVz5Xyuq7m9
4,5,11,5,5gy1d0PEF54jVz5Xyuq7m9
4,5,12,0,5gy1d0PEF54jVz5Xyuq7m9
4,5,12,0,5gy1d0PEF54jVz5Xyuq7m9
4,5,12,0,098PU9y0wA153H6UI36uMy
4,5,12,0,5gy1d0PEF54jVz5Xyuq7m9
4,5,12,2,2BtaCcUXy6zHcsnL5Tde8S
4,5,13,4,4nXkbcTj3nyww1cHkw5RAP
4,5,13,4,7Ar4G7Ci11gpt6sfH9Cgz5
4,5,13,4,4nXkbcTj3nyww1cHkw5RAP
4,5,13,4,7oCAd9dn97ckvEsGmOPA7H
4,5,13,4,0QHEIqNKsMoOY5urbzN48u
4,6,2,5,2BtaCcUXy6zHcsnL5Tde8S
4,6,2,5,6ZFbXIJkuI1dVNWvzJzown
4,6,2,5,37F7E7BKEw2E4O2L7u0IEp
4,6,2,5,2qOfyyZc41LfQ63U9p3GVV
4,6,2,5,4kV4N9D1iKVxx1KLvtTpjS
4,6,3,0,39LmTF9RgyakzSYX8txrow
4,6,3,0,4kV4N9D1iKVxx1KLvtTpjS
4,6,3,0,3ko9jEHNt4O5fjKN65ULJp
4,6,3,0,5E6bTiJ2rB18M1DNqkm1V4
4,6,3,0,1fewSx2d5KIZ04wsooEBOz
4,6,3,1,5E6bTiJ2rB18M1DNqkm1V4
4,6,3,1,0AluA5RNsa4Cx6XRhf2hWZ
4,6,3,1,4RGacGFT2ztXhGgzeaYzIR
4,6,3,1,4cEqoGTqPRZy76Yl3ymj3V
4,6,3,1,6vG3Zv9VEA6YbJPJ6ar5Y7
4,6,3,1,2hyyA7U1m1pFlZcEyl91jH
4,6,3,2,7KXjTSCq5nL1LoYtL7XAwS
4,6,3,2,3QzAOrNlsabgbMwlZt7TAY
4,6,3,2,2hyyA7U1m1pFlZcEyl91jH
4,6,3,3,2Ih217RCGAmyQR68Nn7Cqo
4,6,3,3,7FIWs0pqAYbP91WWM0vlTQ
4,6,3,3,0FA4wrjDJvJTTU8AepZTup
4,6,3,3,6DCZcSspjsKoFjzjrWoCdn
4,6,3,3,6DCZcSspjsKoFjzjrWoCdn
4,6,3,3,7iL6o9tox1zgHpKUfh9vuC
4,6,3,3,7AzlLxHn24DxjgQX73F9fU
4,6,3,4,7AzlLxHn24DxjgQX73F9fU
4,6,3,4,7AzlLxHn24DxjgQX73F9fU
4,6,3,4,7AzlLxHn24DxjgQX73F9fU
4,6,3,4,0cqRj7pUJDkTCEsJkx8snD
4,6,3,5,0cqRj7pUJDkTCEsJkx8snD
4,6,3,5,0cqRj7pUJDkTCEsJkx8snD
4,6,3,5,60nZcImufyMA1MKQY3dcCH
4,6,4,0,3iVcZ5G6tvkXZkZKlMpIUs
4,6,4,0,3RmKpob8xzv1pzHEQrMJah
4,6,4,0,3JXF3LsUjyDIHjuwhXxdjo
4,6,4,0,4DHcnVTT87F0zZhRPYmZ3B
4,6,4,0,35mvY5S1H3J2QZyna3TFe0
4,6,4,0,2K87XMYnUMqLcX3zvtAF4G
4,6,4,0,5FXn5JHL50tDPMITGun9zh
4,6,4,0,3JXF3LsUjyDIHjuwhXxdjo
4,6,4,1,60nZcImufyMA1MKQY3dcCH
4,6,4,1,3JXF3LsUjyDIHjuwhXxdjo
4,6,4,1,5FXn5JHL50tDPMITGun9zh
4,6,12,5,59s3aMqR9uOzLIXAcgBCEm
4,6,12,5,5nujrmhLynf4yMoMtj8AQF
4,6,12,5,7AzlLxHn24DxjgQX73F9fU
4,6,12,5,3B4etxytImrRKQgV3XHjnR
4,6,12,5,3OtMnyUaiipcAT23A8liyi
4,6,12,5,1h0pnN5qyrpfQMnwrGzuCu
4,6,12,5,0Li1OuXXfi7950ilZUFGkF
4,6,12,5,1h0pnN5qyrpfQMnwrGzuCu
4,6,13,0,7AzlLxHn24DxjgQX73F9fU
4,6,13,0,27a1mYSG5tYg7dmEjWBcmL
4,6,13,0,4KW1lqgSr8TKrvBII0Brf8
4,6,13,0,52NGJPcLUzQq5w7uv4e5gf
4,6,13,0,2IhARxCm5lBKHgQvGw8RPo
4,6,13,0,2ksyzVfU0WJoBpu8otr4pz
4,6,13,0,37F7E7BKEw2E4O2L7u0IEp
4,6,13,1,2qOfyyZc41LfQ63U9p3GVV
4,6,13,1,5Yh8uuNRp74ZGkOHyZsP6J
4,6,13,1,1GfBLbAhZUWdseuDqhocmn
4,6,13,1,4INVCUumgoDLZyWxIBFi0W
4,6,13,1,6qyS9qBy0mEk3qYaH8mPss
4,6,13,1,5Yh8uuNRp74ZGkOHyZsP6J
4,6,13,1,2uxhRYor7Pq5HWmUwd3iZh
4,6,13,2,2BJCW6HKGcedGQ6f0S2CNS
4,6,13,2,2uxhRYor7Pq5HWmUwd3iZh
4,6,13,2,2qOfyyZc41LfQ63U9p3GVV
4,6,13,2,098PU9y0wA153H6UI36uMy
4,6,13,2,2ksyzVfU0WJoBpu8otr4pz
4,6,13,2,2ksyzVfU0WJoBpu8otr4pz
4,6,13,3,6nqdgUTiWt4JbABDurkxMI
4,6,14,4,6nqdgUTiWt4JbABDurkxMI
4,6,14,4,37F7E7BKEw2E4O2L7u0IEp
4,0,1,1,7AzlLxHn24DxjgQX73F9fU
4,0,1,2,1h0pnN5qyrpfQMnwrGzuCu
4,0,1,2,2ksyzVfU0WJoBpu8otr4pz
4,0,1,3,43f5cRyu4Wgnuf2t3AdZzL
4,0,1,3,1JSTJqkT5qHq8MDJnJbRE1
4,0,1,3,5RE3w3M9g5vsotdIVtLONq
4,0,1,3,6gHMPnovJioJRT5tvBAj5w
4,0,1,3,7AzlLxHn24DxjgQX73F9fU
4,0,1,4,7AzlLxHn24DxjgQX73F9fU
4,0,1,4,7AzlLxHn24DxjgQX73F9fU
4,0,1,4,7AzlLxHn24DxjgQX73F9fU
4,0,1,4,7AzlLxHn24DxjgQX73F9fU
4,0,1,5,7AzlLxHn24DxjgQX73F9fU
4,0,1,5,7AzlLxHn24DxjgQX73F9fU
4,0,1,5,7AzlLxHn24DxjgQX73F9fU
4,0,1,5,7AzlLxHn24DxjgQX73F9fU
4,0,1,5,7AzlLxHn24DxjgQX73F9fU
4,0,2,0,2xSXw1EqGSAKc1e4TPaQvV
4,0,2,1,3pEU6YrxGlGvEdsLhmgcnK
4,0,13,1,26Zco2DqGMnDIjOX0aIqER
4,0,13,2,26Zco2DqGMnDIjOX0aIqER
4,0,13,2,6a4QPI8CcXctTjAH9lkjTA
4,0,13,3,7wCqBjOdJ9Gk0OtNVnRB0W
4,0,14,0,2BtaCcUXy6zHcsnL5Tde8S
4,0,14,0,0bkTdkWwGk3OGFX0afD3Wj
4,0,14,3,6zWU7YALeEDMcPGhKKZJhV
4,0,14,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,14,3,6zWU7YALeEDMcPGhKKZJhV
4,0,15,0,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,0,526fD9LiAEi3KKvhhYfWmm
4,0,15,1,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,1,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,1,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,2,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,2,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,5,0bkTdkWwGk3OGFX0afD3Wj
4,0,15,5,7AzlLxHn24DxjgQX73F9fU
4,0,15,5,51rPRW8NjxZoWPPjnRGzHw
4,0,16,0,58wyJLv6yH1La9NIZPl3ne
4,0,16,1,0bkTdkWwGk3OGFX0afD3Wj
4,0,16,1,7AzlLxHn24DxjgQX73F9fU
4,0,16,1,51rPRW8NjxZoWPPjnRGzHw
4,0,16,1,0bkTdkWwGk3OGFX0afD3Wj
4,0,16,2,5JLv62qFIS1DR3zGEcApRt
4,0,16,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,16,3,6N22FZs2ZhPBYi3b9XPajV
4,0,16,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,16,3,3kdlVcMVsSkbsUy8eQcBjI
4,0,16,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,16,3,7AzlLxHn24DxjgQX73F9fU
4,0,16,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,16,4,3eekarcy7kvN4yt5ZFzltW
4,0,16,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,16,4,7AzlLxHn24DxjgQX73F9fU
4,0,17,2,3QzAOrNlsabgbMwlZt7TAY
4,0,17,2,0bkTdkWwGk3OGFX0afD3Wj
4,0,17,2,4CdehXcpxMxl5wOhCMLTab
4,0,17,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,17,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,18,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,18,3,0bkTdkWwGk3OGFX0afD3Wj
4,0,18,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,18,4,0bkTdkWwGk3OGFX0afD3Wj
4,0,18,5,0bkTdkWwGk3OGFX0afD3Wj
4,1,4,1,0bkTdkWwGk3OGFX0afD3Wj
4,1,4,1,0bkTdkWwGk3OGFX0afD3Wj
4,1,4,2,0yLdNVWF3Srea0uzk55zFn
4,1,4,2,0bkTdkWwGk3OGFX0afD3Wj
4,1,7,2,526fD9LiAEi3KKvhhYfWmm
4,1,7,2,2ENexcMEMsYk0rVJigVD3i
4,1,7,2,2ENexcMEMsYk0rVJigVD3i
4,1,7,3,0bkTdkWwGk3OGFX0afD3Wj
4,1,7,3,0bkTdkWwGk3OGFX0afD3Wj
4,1,7,3,0bkTdkWwGk3OGFX0afD3Wj
4,1,7,4,6sZo5nJIsFWXefRCCexpx0
4,1,7,4,0bkTdkWwGk3OGFX0afD3Wj
4,1,7,4,6sZo5nJIsFWXefRCCexpx0
4,1,7,5,0bkTdkWwGk3OGFX0afD3Wj
4,1,8,2,2BtaCcUXy6zHcsnL5Tde8S
4,1,8,2,0bkTdkWwGk3OGFX0afD3Wj
4,1,8,2,0bkTdkWwGk3OGFX0afD3Wj
4,1,8,5,0bkTdkWwGk3OGFX0afD3Wj
4,1,9,2,2BtaCcUXy6zHcsnL5Tde8S
4,1,9,2,2BtaCcUXy6zHcsnL5Tde8S
4,1,9,5,0bkTdkWwGk3OGFX0afD3Wj
4,1,10,2,0bkTdkWwGk3OGFX0afD3Wj
4,1,10,2,0bkTdkWwGk3OGFX0afD3Wj
4,1,10,3,7AzlLxHn24DxjgQX73F9fU
4,1,10,3,0bkTdkWwGk3OGFX0afD3Wj
4,1,10,3,2BtaCcUXy6zHcsnL5Tde8S
4,1,10,3,3kdlVcMVsSkbsUy8eQcBjI
4,1,10,3,5BAXlRDW3YaPr3rfqV51TA
4,1,10,3,1rpKWA97PYmYI5TLHRuDnV
4,1,10,3,1aayZc3JciIs2GhZcSlCrw
4,1,10,5,2MMUGOqJXwSWEY9yGYl8D2
4,1,10,5,2MMUGOqJXwSWEY9yGYl8D2
4,1,12,5,5J4WHWFvEWRd2FBVhcTcmi
4,1,12,5,26Zco2DqGMnDIjOX0aIqER
4,1,13,0,0bkTdkWwGk3OGFX0afD3Wj
4,1,13,0,0bkTdkWwGk3OGFX0afD3Wj
4,1,13,0,0bkTdkWwGk3OGFX0afD3Wj
4,1,13,1,0bkTdkWwGk3OGFX0afD3Wj
4,1,13,1,0bkTdkWwGk3OGFX0afD3Wj
4,1,13,4,0bkTdkWwGk3OGFX0afD3Wj
4,1,13,4,3DR0LLTSqVxUSk3K8YmqxF
4,1,13,4,5J4WHWFvEWRd2FBVhcTcmi
4,1,13,4,6cy83P2limyzaFSl3OoQe0
4,1,13,4,6cy83P2limyzaFSl3OoQe0
4,1,14,1,2ISFG8QEnQvctUGdSTTZHF
4,1,14,1,4xF4ZBGPZKxECeDFrqSAG4
4,1,14,1,7AzlLxHn24DxjgQX73F9fU
